brand,country,vertical,sov
KAYAK,Afghanistan,Flights,4.1066%
CheapFlights,Afghanistan,Flights,0.8646%
Momondo,Afghanistan,Flights,1.0807%
Hotelscombined,Afghanistan,Flights,6.2680%
KAYAK,Afghanistan,Hotel,8.9286%
Hotelscombined,Afghanistan,Hotel,8.9286%
KAYAK,Afghanistan,Hotel Citywide,10.3262%
Momondo,Afghanistan,Hotel Citywide,1.2568%
Hotelscombined,Afghanistan,Hotel Citywide,2.5136%
Momondo,Albania,Car Rentals,25.0000%
KAYAK,Albania,Flights,2.8648%
CheapFlights,Albania,Flights,3.2829%
Hotelscombined,Albania,Flights,14.5086%
Momondo,Albania,Flights,2.7659%
KAYAK,Albania,Hotel,10.0650%
Hotelscombined,Albania,Hotel,9.3507%
Momondo,Albania,Hotel,1.0390%
Swoodoo,Albania,Hotel,0.0649%
KAYAK,Albania,Hotel Citywide,7.5052%
Momondo,Albania,Hotel Citywide,0.7982%
Hotelscombined,Albania,Hotel Citywide,2.9893%
Swoodoo,Albania,Hotel Citywide,0.0066%
Hotelscombined,Albania,Vacations,12.1212%
Momondo,Algeria,Car Rentals,24.9999%
Hotelscombined,Algeria,Flights,5.3719%
KAYAK,Algeria,Flights,0.1265%
Momondo,Algeria,Flights,0.0936%
CheapFlights,Algeria,Flights,0.1522%
KAYAK,Algeria,Hotel,10.8125%
Hotelscombined,Algeria,Hotel,6.1983%
Momondo,Algeria,Hotel,2.3416%
KAYAK,Algeria,Hotel Citywide,7.1093%
Momondo,Algeria,Hotel Citywide,1.0720%
Hotelscombined,Algeria,Hotel Citywide,2.7814%
KAYAK,Algeria,Vacations,14.1305%
Hotelscombined,Algeria,Vacations,1.0870%
KAYAK,American Samoa,Hotel,4.1667%
KAYAK,American Samoa,Hotel Citywide,12.1623%
Momondo,American Samoa,Hotel Citywide,2.7027%
Hotelscombined,American Samoa,Hotel Citywide,2.0270%
Momondo,Andorra,Car Rentals,25.0000%
KAYAK,Andorra,Flights,6.3085%
CheapFlights,Andorra,Flights,6.2093%
Momondo,Andorra,Flights,5.1549%
Hotelscombined,Andorra,Flights,7.6513%
KAYAK,Andorra,Hotel,8.5020%
Hotelscombined,Andorra,Hotel,3.0364%
Momondo,Andorra,Hotel,0.6073%
KAYAK,Andorra,Hotel Citywide,7.7936%
Hotelscombined,Andorra,Hotel Citywide,2.8319%
Momondo,Andorra,Hotel Citywide,0.8066%
Swoodoo,Andorra,Hotel Citywide,0.0058%
Hotelscombined,Andorra,Vacations,11.7089%
KAYAK,Andorra,Vacations,1.2658%
Momondo,Angola,Car Rentals,25.0000%
CheapFlights,Angola,Flights,5.9330%
KAYAK,Angola,Flights,4.4822%
Momondo,Angola,Flights,3.5209%
Hotelscombined,Angola,Flights,5.7738%
KAYAK,Angola,Hotel,7.7273%
Hotelscombined,Angola,Hotel,4.6591%
Momondo,Angola,Hotel,1.1364%
KAYAK,Angola,Hotel Citywide,8.5051%
Momondo,Angola,Hotel Citywide,1.2770%
Hotelscombined,Angola,Hotel Citywide,2.3344%
KAYAK,Angola,Vacations,8.3333%
Hotelscombined,Angola,Vacations,16.6666%
KAYAK,Anguilla,Flights,4.1330%
Momondo,Anguilla,Flights,0.9073%
CheapFlights,Anguilla,Flights,0.9073%
Hotelscombined,Anguilla,Flights,6.8548%
KAYAK,Anguilla,Hotel,10.4169%
Hotelscombined,Anguilla,Hotel,10.1192%
Momondo,Anguilla,Hotel,2.3810%
KAYAK,Anguilla,Hotel Citywide,8.4487%
Momondo,Anguilla,Hotel Citywide,1.5928%
Hotelscombined,Anguilla,Hotel Citywide,2.3545%
KAYAK,Antarctica,Hotel Citywide,24.9999%
KAYAK,Antigua and Barbuda,Flights,5.4441%
Momondo,Antigua and Barbuda,Flights,1.4326%
Hotelscombined,Antigua and Barbuda,Flights,7.0200%
CheapFlights,Antigua and Barbuda,Flights,0.5731%
KAYAK,Antigua and Barbuda,Hotel,7.4505%
Momondo,Antigua and Barbuda,Hotel,0.8278%
Hotelscombined,Antigua and Barbuda,Hotel,6.1260%
KAYAK,Antigua and Barbuda,Hotel Citywide,7.8982%
Momondo,Antigua and Barbuda,Hotel Citywide,1.8930%
Hotelscombined,Antigua and Barbuda,Hotel Citywide,2.4587%
CheapFlights,Antigua and Barbuda,Hotel Citywide,0.0870%
Momondo,Argentina,Car Rentals,23.4012%
KAYAK,Argentina,Car Rentals,3.6337%
Momondo,Argentina,Flights,5.3459%
KAYAK,Argentina,Flights,4.0028%
Hotelscombined,Argentina,Flights,2.2404%
CheapFlights,Argentina,Flights,1.0435%
Momondo,Argentina,Hotel,6.0318%
Hotelscombined,Argentina,Hotel,6.7226%
KAYAK,Argentina,Hotel,3.4388%
Swoodoo,Argentina,Hotel,0.0029%
KAYAK,Argentina,Hotel Citywide,2.1261%
Momondo,Argentina,Hotel Citywide,3.9078%
Hotelscombined,Argentina,Hotel Citywide,6.0685%
Swoodoo,Argentina,Hotel Citywide,0.0007%
Hotelscombined,Argentina,Vacations,16.2828%
KAYAK,Argentina,Vacations,0.3289%
KAYAK,Armenia,Flights,2.0680%
Momondo,Armenia,Flights,1.6010%
Hotelscombined,Armenia,Flights,12.9251%
CheapFlights,Armenia,Flights,1.2842%
KAYAK,Armenia,Hotel,11.7483%
Hotelscombined,Armenia,Hotel,7.8008%
Momondo,Armenia,Hotel,2.0677%
KAYAK,Armenia,Hotel Citywide,8.4957%
Hotelscombined,Armenia,Hotel Citywide,2.8915%
Momondo,Armenia,Hotel Citywide,0.9568%
Swoodoo,Armenia,Hotel Citywide,0.0035%
KAYAK,Armenia,Vacations,9.3750%
Hotelscombined,Armenia,Vacations,9.3750%
Momondo,Aruba,Car Rentals,25.0001%
KAYAK,Aruba,Flights,1.6852%
Hotelscombined,Aruba,Flights,6.8378%
CheapFlights,Aruba,Flights,0.5479%
Momondo,Aruba,Flights,0.5479%
KAYAK,Aruba,Hotel,8.5638%
Hotelscombined,Aruba,Hotel,7.5531%
Momondo,Aruba,Hotel,1.1170%
KAYAK,Aruba,Hotel Citywide,8.0016%
Momondo,Aruba,Hotel Citywide,1.3615%
Hotelscombined,Aruba,Hotel Citywide,2.7627%
CheapFlights,Aruba,Hotel Citywide,0.0080%
Hotelscombined,Aruba,Vacations,25.0000%
Momondo,Australia,Car Rentals,25.0000%
CheapFlights,Australia,Flights,6.5845%
KAYAK,Australia,Flights,4.4494%
Momondo,Australia,Flights,4.5773%
Travelsearch,Australia,Flights,3.9247%
Hotelscombined,Australia,Flights,1.5684%
Hotelscombined,Australia,Hotel,10.0000%
Momondo,Australia,Hotel,5.1654%
KAYAK,Australia,Hotel,9.1672%
Swoodoo,Australia,Hotel,0.0073%
KAYAK,Australia,Hotel Citywide,4.9579%
Momondo,Australia,Hotel Citywide,1.4975%
Hotelscombined,Australia,Hotel Citywide,0.5942%
Swoodoo,Australia,Hotel Citywide,0.0017%
Hotelscombined,Australia,Vacations,9.2351%
KAYAK,Australia,Vacations,0.3731%
Momondo,Austria,Car Rentals,24.8660%
KAYAK,Austria,Car Rentals,0.2011%
Momondo,Austria,Flights,12.6510%
CheapFlights,Austria,Flights,3.6283%
Hotelscombined,Austria,Flights,4.1414%
KAYAK,Austria,Flights,2.8856%
Hotelscombined,Austria,Hotel,6.9230%
KAYAK,Austria,Hotel,4.6712%
Swoodoo,Austria,Hotel,0.1192%
Momondo,Austria,Hotel,0.1091%
KAYAK,Austria,Hotel Citywide,4.9176%
Hotelscombined,Austria,Hotel Citywide,2.9596%
Momondo,Austria,Hotel Citywide,1.3520%
Swoodoo,Austria,Hotel Citywide,0.1689%
Hotelscombined,Austria,Vacations,12.3557%
KAYAK,Austria,Vacations,1.8331%
KAYAK,Azerbaijan,Flights,2.5041%
Momondo,Azerbaijan,Flights,1.8526%
CheapFlights,Azerbaijan,Flights,1.5879%
Hotelscombined,Azerbaijan,Flights,12.7036%
KAYAK,Azerbaijan,Hotel,10.5671%
Hotelscombined,Azerbaijan,Hotel,5.0902%
Momondo,Azerbaijan,Hotel,1.8686%
KAYAK,Azerbaijan,Hotel Citywide,10.2505%
Momondo,Azerbaijan,Hotel Citywide,1.5457%
Hotelscombined,Azerbaijan,Hotel Citywide,3.3984%
Swoodoo,Azerbaijan,Hotel Citywide,0.0138%
Hotelscombined,Azerbaijan,Vacations,9.3750%
KAYAK,Bahamas,Flights,2.3371%
Momondo,Bahamas,Flights,0.8149%
Hotelscombined,Bahamas,Flights,9.2253%
CheapFlights,Bahamas,Flights,0.1845%
KAYAK,Bahamas,Hotel,10.3483%
Hotelscombined,Bahamas,Hotel,8.5809%
Momondo,Bahamas,Hotel,1.6649%
KAYAK,Bahamas,Hotel Citywide,8.4848%
Momondo,Bahamas,Hotel Citywide,1.0766%
Hotelscombined,Bahamas,Hotel Citywide,2.3120%
CheapFlights,Bahamas,Hotel Citywide,0.0309%
Hotelscombined,Bahamas,Vacations,16.6667%
KAYAK,Bahrain,Flights,3.4590%
Momondo,Bahrain,Flights,1.7636%
CheapFlights,Bahrain,Flights,0.6509%
Hotelscombined,Bahrain,Flights,7.0240%
KAYAK,Bahrain,Hotel,8.6673%
Hotelscombined,Bahrain,Hotel,6.6132%
Momondo,Bahrain,Hotel,1.3527%
KAYAK,Bahrain,Hotel Citywide,7.3352%
Momondo,Bahrain,Hotel Citywide,0.5765%
Hotelscombined,Bahrain,Hotel Citywide,2.1537%
Hotelscombined,Bahrain,Vacations,16.6667%
KAYAK,Bangladesh,Flights,3.8201%
Momondo,Bangladesh,Flights,2.2135%
CheapFlights,Bangladesh,Flights,0.6694%
Hotelscombined,Bangladesh,Flights,4.9179%
KAYAK,Bangladesh,Hotel,11.2578%
Hotelscombined,Bangladesh,Hotel,10.3261%
Momondo,Bangladesh,Hotel,4.5031%
Swoodoo,Bangladesh,Hotel,0.0388%
KAYAK,Bangladesh,Hotel Citywide,11.4064%
Momondo,Bangladesh,Hotel Citywide,1.9424%
Hotelscombined,Bangladesh,Hotel Citywide,3.9750%
Swoodoo,Bangladesh,Hotel Citywide,0.0007%
Hotelscombined,Bangladesh,Vacations,20.2381%
KAYAK,Barbados,Flights,6.1060%
Momondo,Barbados,Flights,1.4746%
CheapFlights,Barbados,Flights,0.4147%
Hotelscombined,Barbados,Flights,6.7281%
KAYAK,Barbados,Hotel,7.3475%
Hotelscombined,Barbados,Hotel,6.6158%
Momondo,Barbados,Hotel,0.7927%
KAYAK,Barbados,Hotel Citywide,8.0965%
Momondo,Barbados,Hotel Citywide,0.7725%
Hotelscombined,Barbados,Hotel Citywide,1.8310%
CheapFlights,Barbados,Hotel Citywide,0.0191%
Hotelscombined,Barbados,Vacations,11.6668%
KAYAK,Belarus,Flights,5.2057%
CheapFlights,Belarus,Flights,6.1293%
Momondo,Belarus,Flights,4.4920%
KAYAK,Belarus,Hotel,10.4962%
Momondo,Belarus,Hotel,5.0255%
KAYAK,Belarus,Hotel Citywide,5.2184%
Momondo,Belarus,Hotel Citywide,1.1104%
Swoodoo,Belarus,Hotel Citywide,0.0315%
Hotelscombined,Belarus,Hotel Citywide,0.0459%
Momondo,Belgium,Car Rentals,24.2648%
KAYAK,Belgium,Car Rentals,0.7353%
CheapFlights,Belgium,Flights,1.8893%
Momondo,Belgium,Flights,4.1523%
Hotelscombined,Belgium,Flights,2.8945%
KAYAK,Belgium,Flights,0.9610%
Hotelscombined,Belgium,Hotel,7.7760%
Momondo,Belgium,Hotel,1.1364%
KAYAK,Belgium,Hotel,5.9720%
Swoodoo,Belgium,Hotel,0.0150%
Hotelscombined,Belgium,Hotel Citywide,4.3420%
KAYAK,Belgium,Hotel Citywide,5.9499%
Momondo,Belgium,Hotel Citywide,0.6991%
Swoodoo,Belgium,Hotel Citywide,0.0003%
KAYAK,Belgium,Vacations,12.3440%
Hotelscombined,Belgium,Vacations,6.4905%
KAYAK,Belize,Flights,3.5756%
Momondo,Belize,Flights,1.0638%
Hotelscombined,Belize,Flights,7.3581%
CheapFlights,Belize,Flights,0.9161%
KAYAK,Belize,Hotel,9.8379%
Hotelscombined,Belize,Hotel,8.6805%
Momondo,Belize,Hotel,1.0417%
KAYAK,Belize,Hotel Citywide,9.5557%
Hotelscombined,Belize,Hotel Citywide,2.9820%
Momondo,Belize,Hotel Citywide,1.0942%
CheapFlights,Belize,Hotel Citywide,0.0084%
Hotelscombined,Benin,Flights,7.5991%
KAYAK,Benin,Flights,0.1319%
CheapFlights,Benin,Flights,0.3028%
Momondo,Benin,Flights,0.1319%
KAYAK,Benin,Hotel,5.5085%
Hotelscombined,Benin,Hotel,4.2373%
Momondo,Benin,Hotel,0.8475%
KAYAK,Benin,Hotel Citywide,3.3894%
Momondo,Benin,Hotel Citywide,0.5757%
Hotelscombined,Benin,Hotel Citywide,0.8761%
KAYAK,Benin,Vacations,15.0000%
Hotelscombined,Benin,Vacations,5.0000%
KAYAK,Bermuda,Flights,4.6912%
Hotelscombined,Bermuda,Flights,10.1544%
Momondo,Bermuda,Flights,0.8314%
CheapFlights,Bermuda,Flights,0.5938%
KAYAK,Bermuda,Hotel,9.7401%
Hotelscombined,Bermuda,Hotel,9.3073%
Momondo,Bermuda,Hotel,0.9019%
KAYAK,Bermuda,Hotel Citywide,11.0803%
Momondo,Bermuda,Hotel Citywide,1.0208%
Hotelscombined,Bermuda,Hotel Citywide,2.7010%
CheapFlights,Bermuda,Hotel Citywide,0.0425%
Hotelscombined,Bermuda,Vacations,18.7500%
KAYAK,Bhutan,Flights,4.9018%
CheapFlights,Bhutan,Flights,6.3724%
Hotelscombined,Bhutan,Flights,10.2938%
Momondo,Bhutan,Flights,2.4509%
KAYAK,Bhutan,Hotel,15.0002%
Momondo,Bhutan,Hotel,10.0002%
Hotelscombined,Bhutan,Hotel,11.6669%
KAYAK,Bhutan,Hotel Citywide,8.9245%
Momondo,Bhutan,Hotel Citywide,1.3730%
Hotelscombined,Bhutan,Hotel Citywide,5.6064%
Momondo,Bolivia,Car Rentals,18.7500%
KAYAK,Bolivia,Car Rentals,6.2500%
Hotelscombined,Bolivia,Flights,6.2080%
Momondo,Bolivia,Flights,1.1648%
CheapFlights,Bolivia,Flights,1.1902%
KAYAK,Bolivia,Flights,0.7808%
Hotelscombined,Bolivia,Hotel,10.5454%
KAYAK,Bolivia,Hotel,9.9090%
Momondo,Bolivia,Hotel,1.7727%
KAYAK,Bolivia,Hotel Citywide,4.3449%
Hotelscombined,Bolivia,Hotel Citywide,2.1488%
Momondo,Bolivia,Hotel Citywide,1.3215%
Swoodoo,Bolivia,Hotel Citywide,0.0010%
Hotelscombined,Bolivia,Vacations,21.4286%
KAYAK,"Bonaire, Sint Eustatius, and Saba",Flights,3.7037%
CheapFlights,"Bonaire, Sint Eustatius, and Saba",Flights,3.2922%
Momondo,"Bonaire, Sint Eustatius, and Saba",Flights,2.4691%
Hotelscombined,"Bonaire, Sint Eustatius, and Saba",Flights,6.6872%
KAYAK,"Bonaire, Sint Eustatius, and Saba",Hotel,10.7144%
Hotelscombined,"Bonaire, Sint Eustatius, and Saba",Hotel,10.4912%
Momondo,"Bonaire, Sint Eustatius, and Saba",Hotel,0.8929%
KAYAK,"Bonaire, Sint Eustatius, and Saba",Hotel Citywide,7.8008%
Momondo,"Bonaire, Sint Eustatius, and Saba",Hotel Citywide,0.8694%
Hotelscombined,"Bonaire, Sint Eustatius, and Saba",Hotel Citywide,2.1852%
Hotelscombined,"Bonaire, Sint Eustatius, and Saba",Vacations,25.0000%
Momondo,Bosnia and Herzegovina,Car Rentals,25.0000%
CheapFlights,Bosnia and Herzegovina,Flights,6.9421%
KAYAK,Bosnia and Herzegovina,Flights,6.1846%
Momondo,Bosnia and Herzegovina,Flights,3.4917%
Hotelscombined,Bosnia and Herzegovina,Flights,8.6295%
KAYAK,Bosnia and Herzegovina,Hotel,10.5015%
Hotelscombined,Bosnia and Herzegovina,Hotel,5.7210%
Momondo,Bosnia and Herzegovina,Hotel,1.8809%
KAYAK,Bosnia and Herzegovina,Hotel Citywide,9.5017%
Hotelscombined,Bosnia and Herzegovina,Hotel Citywide,2.4626%
Momondo,Bosnia and Herzegovina,Hotel Citywide,0.8449%
Swoodoo,Bosnia and Herzegovina,Hotel Citywide,0.0835%
KAYAK,Bosnia and Herzegovina,Vacations,4.6297%
Hotelscombined,Bosnia and Herzegovina,Vacations,11.1113%
KAYAK,Botswana,Flights,3.1818%
Momondo,Botswana,Flights,1.9602%
Hotelscombined,Botswana,Flights,5.4829%
CheapFlights,Botswana,Flights,0.7102%
KAYAK,Botswana,Hotel,10.8697%
Hotelscombined,Botswana,Hotel,9.6274%
Momondo,Botswana,Hotel,1.7081%
KAYAK,Botswana,Hotel Citywide,9.6685%
Momondo,Botswana,Hotel Citywide,1.2959%
Hotelscombined,Botswana,Hotel Citywide,2.9199%
Hotelscombined,Botswana,Vacations,8.3333%
Momondo,Brazil,Car Rentals,24.8706%
KAYAK,Brazil,Car Rentals,1.1579%
KAYAK,Brazil,Flights,3.6843%
Hotelscombined,Brazil,Flights,7.2607%
Mundi,Brazil,Flights,5.0331%
Momondo,Brazil,Flights,0.8665%
CheapFlights,Brazil,Flights,0.3964%
Hotelscombined,Brazil,Hotel,10.4863%
KAYAK,Brazil,Hotel,6.4072%
Mundi,Brazil,Hotel,1.6102%
Momondo,Brazil,Hotel,0.1681%
KAYAK,Brazil,Hotel Citywide,13.0000%
Momondo,Brazil,Hotel Citywide,1.0873%
Hotelscombined,Brazil,Hotel Citywide,1.8390%
Mundi,Brazil,Hotel Citywide,0.5141%
Swoodoo,Brazil,Hotel Citywide,0.0004%
Hotelscombined,Brazil,Vacations,15.2961%
KAYAK,Brazil,Vacations,1.6447%
KAYAK,British Indian Ocean Territory,Flights,12.5000%
Momondo,British Indian Ocean Territory,Flights,12.5000%
KAYAK,British Virgin Islands,Flights,3.1101%
Momondo,British Virgin Islands,Flights,0.7775%
CheapFlights,British Virgin Islands,Flights,0.4785%
Hotelscombined,British Virgin Islands,Flights,5.5622%
KAYAK,British Virgin Islands,Hotel,8.1396%
Momondo,British Virgin Islands,Hotel,2.0349%
Hotelscombined,British Virgin Islands,Hotel,7.8489%
KAYAK,British Virgin Islands,Hotel Citywide,12.6845%
Hotelscombined,British Virgin Islands,Hotel Citywide,2.3524%
Momondo,British Virgin Islands,Hotel Citywide,0.7841%
CheapFlights,British Virgin Islands,Hotel Citywide,0.0461%
Hotelscombined,British Virgin Islands,Vacations,20.8333%
KAYAK,British Virgin Islands,Vacations,4.1667%
KAYAK,Brunei,Flights,7.4257%
CheapFlights,Brunei,Flights,0.6188%
Momondo,Brunei,Flights,0.7426%
Hotelscombined,Brunei,Flights,6.3119%
KAYAK,Brunei,Hotel,11.4833%
Hotelscombined,Brunei,Hotel,9.9283%
Momondo,Brunei,Hotel,5.0240%
KAYAK,Brunei,Hotel Citywide,13.0876%
Momondo,Brunei,Hotel Citywide,1.8340%
Hotelscombined,Brunei,Hotel Citywide,2.9915%
Momondo,Bulgaria,Car Rentals,21.4286%
KAYAK,Bulgaria,Car Rentals,3.5714%
KAYAK,Bulgaria,Flights,4.8948%
CheapFlights,Bulgaria,Flights,7.7168%
Momondo,Bulgaria,Flights,5.6884%
Hotelscombined,Bulgaria,Flights,8.4941%
KAYAK,Bulgaria,Hotel,10.4738%
Hotelscombined,Bulgaria,Hotel,5.4902%
Momondo,Bulgaria,Hotel,1.5033%
KAYAK,Bulgaria,Hotel Citywide,4.2165%
Hotelscombined,Bulgaria,Hotel Citywide,7.0408%
Momondo,Bulgaria,Hotel Citywide,0.7882%
Swoodoo,Bulgaria,Hotel Citywide,0.0111%
Hotelscombined,Bulgaria,Vacations,11.6766%
KAYAK,Bulgaria,Vacations,0.8982%
KAYAK,Burkina Faso,Flights,0.4548%
Hotelscombined,Burkina Faso,Flights,5.9407%
CheapFlights,Burkina Faso,Flights,0.3269%
Momondo,Burkina Faso,Flights,0.2558%
KAYAK,Burkina Faso,Hotel,4.5454%
Momondo,Burkina Faso,Hotel,1.5151%
Hotelscombined,Burkina Faso,Hotel,3.7879%
KAYAK,Burkina Faso,Hotel Citywide,4.9198%
Momondo,Burkina Faso,Hotel Citywide,1.4451%
Hotelscombined,Burkina Faso,Hotel Citywide,1.9746%
Swoodoo,Burkina Faso,Hotel Citywide,0.0037%
KAYAK,Burkina Faso,Vacations,15.0000%
Hotelscombined,Burkina Faso,Vacations,5.0000%
KAYAK,Burundi,Flights,0.8830%
Hotelscombined,Burundi,Flights,3.4854%
CheapFlights,Burundi,Flights,0.3253%
Momondo,Burundi,Flights,0.2324%
KAYAK,Burundi,Hotel,5.7691%
Hotelscombined,Burundi,Hotel,5.7691%
KAYAK,Burundi,Hotel Citywide,8.0254%
Momondo,Burundi,Hotel Citywide,1.7293%
Hotelscombined,Burundi,Hotel Citywide,1.8301%
Momondo,Cabo Verde,Car Rentals,25.0000%
CheapFlights,Cabo Verde,Flights,7.2053%
KAYAK,Cabo Verde,Flights,4.7647%
Momondo,Cabo Verde,Flights,4.7258%
Hotelscombined,Cabo Verde,Flights,8.1680%
KAYAK,Cabo Verde,Hotel,7.0947%
Momondo,Cabo Verde,Hotel,2.0270%
Hotelscombined,Cabo Verde,Hotel,6.0811%
KAYAK,Cabo Verde,Hotel Citywide,4.3091%
Momondo,Cabo Verde,Hotel Citywide,1.1040%
Hotelscombined,Cabo Verde,Hotel Citywide,2.1652%
Hotelscombined,Cabo Verde,Vacations,16.6667%
KAYAK,Cambodia,Flights,4.7841%
Momondo,Cambodia,Flights,1.4475%
CheapFlights,Cambodia,Flights,0.5643%
Hotelscombined,Cambodia,Flights,5.8391%
KAYAK,Cambodia,Hotel,12.8032%
Hotelscombined,Cambodia,Hotel,12.6011%
Momondo,Cambodia,Hotel,5.3234%
KAYAK,Cambodia,Hotel Citywide,11.3614%
Momondo,Cambodia,Hotel Citywide,1.2381%
Hotelscombined,Cambodia,Hotel Citywide,3.0346%
Swoodoo,Cambodia,Hotel Citywide,0.0049%
Momondo,Cameroon,Car Rentals,25.0000%
Hotelscombined,Cameroon,Flights,6.0221%
KAYAK,Cameroon,Flights,0.2177%
CheapFlights,Cameroon,Flights,0.3294%
Momondo,Cameroon,Flights,0.1510%
KAYAK,Cameroon,Hotel,6.5678%
Hotelscombined,Cameroon,Hotel,4.0254%
Momondo,Cameroon,Hotel,0.8475%
KAYAK,Cameroon,Hotel Citywide,4.6881%
Momondo,Cameroon,Hotel Citywide,0.9880%
Hotelscombined,Cameroon,Hotel Citywide,2.0960%
KAYAK,Cameroon,Vacations,8.3334%
Hotelscombined,Cameroon,Vacations,12.5001%
Momondo,Canada,Car Rentals,23.5834%
KAYAK,Canada,Car Rentals,1.4167%
CheapFlights,Canada,Flights,4.0000%
KAYAK,Canada,Flights,13.3025%
Momondo,Canada,Flights,6.9782%
Hotelscombined,Canada,Flights,4.2668%
KAYAK,Canada,Hotel,5.7053%
Momondo,Canada,Hotel,2.0322%
Hotelscombined,Canada,Hotel,3.5162%
Swoodoo,Canada,Hotel,0.0011%
KAYAK,Canada,Hotel Citywide,2.7033%
Hotelscombined,Canada,Hotel Citywide,0.6371%
Momondo,Canada,Hotel Citywide,0.8162%
Swoodoo,Canada,Hotel Citywide,0.0005%
KAYAK,Canada,Vacations,10.7404%
Hotelscombined,Canada,Vacations,6.6728%
KAYAK,Cayman Islands,Flights,3.6506%
Momondo,Cayman Islands,Flights,0.8318%
Hotelscombined,Cayman Islands,Flights,6.5156%
CheapFlights,Cayman Islands,Flights,0.1848%
KAYAK,Cayman Islands,Hotel,11.7424%
Hotelscombined,Cayman Islands,Hotel,10.9307%
Momondo,Cayman Islands,Hotel,1.9480%
KAYAK,Cayman Islands,Hotel Citywide,11.0861%
Momondo,Cayman Islands,Hotel Citywide,1.2347%
Hotelscombined,Cayman Islands,Hotel Citywide,2.5890%
CheapFlights,Cayman Islands,Hotel Citywide,0.0133%
Hotelscombined,Cayman Islands,Vacations,6.2500%
KAYAK,Central African Republic,Flights,0.3378%
CheapFlights,Central African Republic,Flights,0.4223%
Hotelscombined,Central African Republic,Flights,3.0404%
Momondo,Central African Republic,Flights,0.4223%
KAYAK,Central African Republic,Hotel Citywide,1.9722%
Momondo,Central African Republic,Hotel Citywide,1.3921%
Hotelscombined,Central African Republic,Hotel Citywide,1.3341%
KAYAK,Chad,Flights,0.3242%
Hotelscombined,Chad,Flights,4.9434%
CheapFlights,Chad,Flights,0.3039%
Momondo,Chad,Flights,0.1418%
KAYAK,Chad,Hotel,6.2499%
Hotelscombined,Chad,Hotel,4.1666%
Momondo,Chad,Hotel,2.0833%
KAYAK,Chad,Hotel Citywide,4.8201%
Momondo,Chad,Hotel Citywide,1.1988%
Hotelscombined,Chad,Hotel Citywide,1.5734%
KAYAK,Chad,Vacations,25.0000%
Momondo,Chile,Car Rentals,24.8781%
KAYAK,Chile,Car Rentals,0.2287%
KAYAK,Chile,Flights,5.1685%
CheapFlights,Chile,Flights,3.9086%
Hotelscombined,Chile,Flights,4.7061%
Momondo,Chile,Flights,1.5634%
Hotelscombined,Chile,Hotel,9.0393%
KAYAK,Chile,Hotel,7.5760%
Momondo,Chile,Hotel,2.0036%
Momondo,Chile,Hotel Citywide,2.1667%
Hotelscombined,Chile,Hotel Citywide,3.4278%
KAYAK,Chile,Hotel Citywide,0.6605%
Swoodoo,Chile,Hotel Citywide,0.0004%
Hotelscombined,Chile,Vacations,12.9121%
KAYAK,Chile,Vacations,1.0989%
Momondo,China,Car Rentals,25.0000%
Hotelscombined,China,Flights,10.0766%
Hotelscombined,China,Hotel,6.4219%
Hotelscombined,China,Hotel Citywide,7.0727%
KAYAK,China,Hotel Citywide,0.0190%
Momondo,China,Hotel Citywide,0.0038%
Hotelscombined,China,Vacations,19.4444%
KAYAK,Cocos [Keeling] Islands,Hotel Citywide,5.9524%
Hotelscombined,Cocos [Keeling] Islands,Hotel Citywide,4.7619%
Momondo,Colombia,Car Rentals,25.0000%
KAYAK,Colombia,Car Rentals,0.1152%
KAYAK,Colombia,Flights,5.0000%
CheapFlights,Colombia,Flights,2.8195%
Hotelscombined,Colombia,Flights,1.6480%
Momondo,Colombia,Flights,2.1068%
Hotelscombined,Colombia,Hotel,9.0296%
Momondo,Colombia,Hotel,2.4817%
KAYAK,Colombia,Hotel,8.5601%
KAYAK,Colombia,Hotel Citywide,6.8888%
Momondo,Colombia,Hotel Citywide,1.6971%
Hotelscombined,Colombia,Hotel Citywide,3.3916%
Swoodoo,Colombia,Hotel Citywide,0.0013%
Hotelscombined,Colombia,Vacations,14.9685%
KAYAK,Colombia,Vacations,0.2765%
Hotelscombined,Comoros,Flights,3.6010%
KAYAK,Comoros,Flights,0.0414%
Momondo,Comoros,Hotel,25.0000%
KAYAK,Comoros,Hotel Citywide,4.0671%
Momondo,Comoros,Hotel Citywide,1.5550%
Hotelscombined,Comoros,Hotel Citywide,2.2728%
Hotelscombined,Congo Republic,Flights,4.8172%
KAYAK,Congo Republic,Flights,0.1606%
CheapFlights,Congo Republic,Flights,0.1976%
Momondo,Congo Republic,Flights,0.1359%
KAYAK,Congo Republic,Hotel,14.0245%
Hotelscombined,Congo Republic,Hotel,11.5855%
Momondo,Congo Republic,Hotel,4.8781%
KAYAK,Congo Republic,Hotel Citywide,9.3937%
Momondo,Congo Republic,Hotel Citywide,2.1922%
Hotelscombined,Congo Republic,Hotel Citywide,2.0149%
KAYAK,Congo Republic,Vacations,20.3125%
KAYAK,Cook Islands,Flights,3.5715%
Hotelscombined,Cook Islands,Flights,10.7144%
KAYAK,Cook Islands,Hotel,9.2105%
Momondo,Cook Islands,Hotel,3.9474%
Hotelscombined,Cook Islands,Hotel,7.2368%
KAYAK,Cook Islands,Hotel Citywide,2.1552%
Momondo,Cook Islands,Hotel Citywide,1.2931%
